id,energy_star_rating,backfilled_energy_star_rating
49414,94.0,94.0
49415,100.0,100.0
49416,,53.371428571428574
49417,7.0,7.0
49418,,65.50931677018633
49419,65.0,65.0
49420,,62.348591549295776
49421,98.0,98.0
49422,25.0,25.0
49423,99.0,99.0
49424,57.0,57.0
49425,1.0,1.0
49426,87.0,87.0
49427,34.0,34.0
49428,99.0,99.0
49429,1.0,1.0
49430,2.0,2.0
49431,41.0,41.0
49432,72.0,72.0
49433,69.0,69.0
49434,93.0,93.0
49435,53.0,53.0
49436,100.0,100.0
49437,,58.201388888888886
49438,,66.26315789473684
49439,68.0,68.0
49440,4.0,4.0
49441,20.0,20.0
49442,87.0,87.0
49443,27.0,27.0
49444,90.0,90.0
49445,61.0,61.0
49446,53.0,53.0
49447,54.0,54.0
49448,67.0,67.0
49449,49.0,49.0
49450,45.0,45.0
49451,,56.27
49452,,65.50931677018633
49453,,61.91233766233766
49454,51.0,51.0
49455,95.0,95.0
49456,22.0,22.0
49457,,62.00766283524904
49458,,74.75
49459,,43.17777777777778
49460,,58.578947368421055
49461,,60.35537190082645
49462,,62.348591549295776
49463,,65.50931677018633
49464,19.0,19.0
49465,23.0,23.0
49466,26.0,26.0
49467,61.0,61.0
49468,9.0,9.0
49469,,59.48837209302326
49470,40.0,40.0
49471,37.0,37.0
49472,,62.348591549295776
49473,,51.96551724137931
49474,,58.473509933774835
49475,72.0,72.0
49476,35.0,35.0
49477,,64.72222222222223
49478,81.0,81.0
49479,42.0,42.0
49480,62.0,62.0
49481,,71.25806451612904
49482,31.0,31.0
49483,83.0,83.0
49484,27.0,27.0
49485,,60.013215859030836
49486,,46.666666666666664
49487,22.0,22.0
49488,,58.473509933774835
49489,59.0,59.0
49490,68.0,68.0
49491,53.0,53.0
49492,100.0,100.0
49493,83.0,83.0
49494,84.0,84.0
49495,39.0,39.0
49496,55.0,55.0
49497,86.0,86.0
49498,,61.77570093457944
49499,65.0,65.0
49500,,42.96153846153846
49501,49.0,49.0
49502,51.0,51.0
49503,2.0,2.0
49504,,64.2375
49505,9.0,9.0
49506,98.0,98.0
49507,98.0,98.0
49508,5.0,5.0
49509,62.0,62.0
49510,98.0,98.0
49511,,62.348591549295776
49512,90.0,90.0
49513,92.0,92.0
49514,73.0,73.0
49515,10.0,10.0
49516,61.0,61.0
49517,50.0,50.0
49518,90.0,90.0
49519,89.0,89.0
49520,59.0,59.0
49521,66.0,66.0
49522,80.0,80.0
49523,53.0,53.0
49524,11.0,11.0
49525,64.0,64.0
49526,,62.00766283524904
49527,98.0,98.0
49528,,58.473509933774835
49529,12.0,12.0
49530,55.0,55.0
49531,1.0,1.0
49532,,49.292682926829265
49533,,61.91233766233766
49534,89.0,89.0
49535,85.0,85.0
49536,,59.48837209302326
49537,82.0,82.0
49538,51.0,51.0
49539,,57.80487804878049
49540,89.0,89.0
49541,37.0,37.0
49542,69.0,69.0
49543,6.0,6.0
49544,5.0,5.0
49545,56.0,56.0
49546,65.0,65.0
49547,24.0,24.0
49548,88.0,88.0
49549,,43.611111111111114
49550,12.0,12.0
49551,40.0,40.0
49552,,42.04255319148936
49553,,34.888888888888886
49554,75.0,75.0
49555,81.0,81.0
49556,42.0,42.0
49557,38.0,38.0
49558,16.0,16.0
49559,53.0,53.0
49560,95.0,95.0
49561,2.0,2.0
49562,100.0,100.0
49563,40.0,40.0
49564,84.0,84.0
49565,,57.80487804878049
49566,,43.17777777777778
49567,95.0,95.0
49568,74.0,74.0
49569,70.0,70.0
49570,,57.80487804878049
49571,4.0,4.0
49572,54.0,54.0
49573,75.0,75.0
49574,,54.5187969924812
49575,,42.04255319148936
49576,,45.51063829787234
49577,87.0,87.0
49578,5.0,5.0
49579,7.0,7.0
49580,78.0,78.0
49581,,53.371428571428574
49582,,53.371428571428574
49583,,53.8
49584,,45.53658536585366
49585,11.0,11.0
49586,,58.8
49587,82.0,82.0
49588,10.0,10.0
49589,82.0,82.0
49590,34.0,34.0
49591,14.0,14.0
49592,72.0,72.0
49593,85.0,85.0
49594,66.0,66.0
49595,63.0,63.0
49596,89.0,89.0
49597,75.0,75.0
49598,91.0,91.0
49599,60.0,60.0
49600,71.0,71.0
49601,58.0,58.0
49602,,54.77894736842105
49603,59.0,59.0
49604,56.0,56.0
49605,78.0,78.0
49606,76.0,76.0
49607,63.0,63.0
49608,82.0,82.0
49609,,49.91111111111111
49610,90.0,90.0
49611,67.0,67.0
49612,44.0,44.0
49613,1.0,1.0
49614,16.0,16.0
49615,32.0,32.0
49616,82.0,82.0
49617,,53.371428571428574
49618,43.0,43.0
49619,61.0,61.0
49620,99.0,99.0
49621,82.0,82.0
49622,,60.48888888888889
49623,61.0,61.0
49624,,45.333333333333336
49625,,44.93650793650794
49626,30.0,30.0
49627,62.0,62.0
49628,,45.51063829787234
49629,,64.6
49630,5.0,5.0
49631,21.0,21.0
49632,90.0,90.0
49633,88.0,88.0
49634,85.0,85.0
49635,34.0,34.0
49636,41.0,41.0
49637,,65.9367088607595
49638,65.0,65.0
49639,7.0,7.0
49640,17.0,17.0
49641,46.0,46.0
49642,67.0,67.0
49643,3.0,3.0
49644,100.0,100.0
49645,68.0,68.0
49646,40.0,40.0
49647,,59.48837209302326
49648,,65.50931677018633
49649,75.0,75.0
49650,100.0,100.0
49651,81.0,81.0
49652,46.0,46.0
49653,84.0,84.0
49654,100.0,100.0
49655,,54.77894736842105
49656,,38.04761904761905
49657,78.0,78.0
49658,77.0,77.0
49659,,59.48837209302326
49660,,58.91891891891892
49661,86.0,86.0
49662,,61.91233766233766
49663,30.0,30.0
49664,15.0,15.0
49665,61.0,61.0
49666,24.0,24.0
49667,,61.845238095238095
49668,,60.648514851485146
49669,21.0,21.0
49670,72.0,72.0
49671,32.0,32.0
49672,15.0,15.0
49673,94.0,94.0
49674,1.0,1.0
49675,68.0,68.0
49676,,50.313131313131315
49677,59.0,59.0
49678,,38.69047619047619
49679,11.0,11.0
49680,41.0,41.0
49681,,48.91891891891892
49682,,47.57446808510638
49683,47.0,47.0
49684,,58.93577981651376
49685,57.0,57.0
49686,53.0,53.0
49687,,50.313131313131315
49688,28.0,28.0
49689,2.0,2.0
49690,68.0,68.0
49691,89.0,89.0
49692,91.0,91.0
49693,60.0,60.0
49694,13.0,13.0
49695,,40.375
49696,48.0,48.0
49697,,58.473509933774835
49698,1.0,1.0
49699,1.0,1.0
49700,,42.96153846153846
49701,,42.96153846153846
49702,4.0,4.0
49703,18.0,18.0
49704,,65.52830188679245
49705,56.0,56.0
49706,53.0,53.0
49707,,51.90909090909091
49708,25.0,25.0
49709,,60.648514851485146
49710,42.0,42.0
49711,,61.91233766233766
49712,45.0,45.0
49713,71.0,71.0
49714,76.0,76.0
49715,36.0,36.0
49716,17.0,17.0
49717,39.0,39.0
49718,57.0,57.0
49719,50.0,50.0
49720,,64.79166666666667
49721,4.0,4.0
49722,23.0,23.0
49723,20.0,20.0
49724,19.0,19.0
49725,,58.473509933774835
49726,45.0,45.0
49727,38.0,38.0
49728,72.0,72.0
49729,34.0,34.0
49730,85.0,85.0
49731,,62.00766283524904
49732,,36.824561403508774
49733,41.0,41.0
49734,70.0,70.0
49735,92.0,92.0
49736,60.0,60.0
49737,60.0,60.0
49738,48.0,48.0
49739,20.0,20.0
49740,,50.313131313131315
49741,,66.26315789473684
49742,,36.824561403508774
49743,18.0,18.0
49744,2.0,2.0
49745,1.0,1.0
49746,,44.25555555555555
49747,83.0,83.0
49748,5.0,5.0
49749,,45.53658536585366
49750,,45.53658536585366
49751,65.0,65.0
49752,74.0,74.0
49753,19.0,19.0
49754,70.0,70.0
49755,,71.05050505050505
49756,,61.91233766233766
49757,92.0,92.0
49758,100.0,100.0
49759,97.0,97.0
49760,35.0,35.0
49761,93.0,93.0
49762,95.0,95.0
49763,100.0,100.0
49764,97.0,97.0
49765,,43.17777777777778
49766,100.0,100.0
49767,100.0,100.0
49768,11.0,11.0
49769,52.0,52.0
49770,100.0,100.0
49771,16.0,16.0
49772,95.0,95.0
49773,77.0,77.0
49774,,34.888888888888886
49775,,71.25806451612904
49776,86.0,86.0
49777,86.0,86.0
49778,65.0,65.0
49779,41.0,41.0
49780,71.0,71.0
49781,79.0,79.0
49782,85.0,85.0
49783,75.0,75.0
49784,83.0,83.0
49785,84.0,84.0
49786,94.0,94.0
49787,16.0,16.0
49788,93.0,93.0
49789,32.0,32.0
49790,33.0,33.0
49791,100.0,100.0
49792,98.0,98.0
49793,,60.013215859030836
49794,75.0,75.0
49795,88.0,88.0
49796,51.0,51.0
49797,32.0,32.0
49798,79.0,79.0
49799,57.0,57.0
49800,100.0,100.0
49801,100.0,100.0
49802,22.0,22.0
49803,88.0,88.0
49804,91.0,91.0
49805,75.0,75.0
49806,82.0,82.0
49807,88.0,88.0
49808,95.0,95.0
49809,80.0,80.0
49810,93.0,93.0
49811,56.0,56.0
49812,77.0,77.0
49813,66.0,66.0
49814,87.0,87.0
49815,87.0,87.0
49816,,62.00766283524904
49817,,58.473509933774835
49818,98.0,98.0
49819,82.0,82.0
49820,,60.013215859030836
49821,13.0,13.0
49822,73.0,73.0
49823,87.0,87.0
49824,14.0,14.0
49825,68.0,68.0
49826,,58.064516129032256
49827,28.0,28.0
49828,100.0,100.0
49829,,64.2375
49830,85.0,85.0
49831,4.0,4.0
49832,62.0,62.0
49833,100.0,100.0
49834,,65.42222222222222
49835,,61.77570093457944
49836,83.0,83.0
49837,78.0,78.0
49838,,55.142857142857146
49839,99.0,99.0
49840,97.0,97.0
49841,80.0,80.0
49842,99.0,99.0
49843,53.0,53.0
49844,93.0,93.0
49845,,68.58333333333333
49846,92.0,92.0
49847,,34.888888888888886
49848,84.0,84.0
49849,1.0,1.0
49850,24.0,24.0
49851,27.0,27.0
49852,,53.371428571428574
49853,28.0,28.0
49854,47.0,47.0
49855,10.0,10.0
49856,26.0,26.0
49857,53.0,53.0
49858,78.0,78.0
49859,89.0,89.0
49860,90.0,90.0
49861,37.0,37.0
49862,61.0,61.0
49863,,50.564516129032256
49864,,43.17777777777778
49865,21.0,21.0
49866,99.0,99.0
49867,83.0,83.0
49868,96.0,96.0
49869,81.0,81.0
49870,81.0,81.0
49871,,65.50931677018633
49872,80.0,80.0
49873,48.0,48.0
49874,15.0,15.0
49875,22.0,22.0
49876,,58.473509933774835
49877,98.0,98.0
49878,48.0,48.0
49879,16.0,16.0
49880,52.0,52.0
49881,93.0,93.0
49882,69.0,69.0
49883,,60.24
49884,62.0,62.0
49885,95.0,95.0
49886,17.0,17.0
49887,87.0,87.0
49888,83.0,83.0
49889,,66.54468085106383
49890,73.0,73.0
49891,97.0,97.0
49892,68.0,68.0
49893,,43.17777777777778
49894,,65.52830188679245
49895,77.0,77.0
49896,,50.16
49897,95.0,95.0
49898,,60.83064516129032
49899,,61.91233766233766
49900,71.0,71.0
49901,46.0,46.0
49902,67.0,67.0
49903,,56.27
49904,19.0,19.0
49905,79.0,79.0
49906,44.0,44.0
49907,,68.58333333333333
49908,91.0,91.0
49909,,58.71875
49910,70.0,70.0
49911,,59.48837209302326
49912,61.0,61.0
49913,,50.564516129032256
49914,15.0,15.0
49915,,61.77570093457944
49916,95.0,95.0
49917,97.0,97.0
49918,77.0,77.0
49919,51.0,51.0
49920,42.0,42.0
49921,67.0,67.0
49922,64.0,64.0
49923,73.0,73.0
49924,90.0,90.0
49925,79.0,79.0
49926,69.0,69.0
49927,100.0,100.0
49928,49.0,49.0
49929,92.0,92.0
49930,5.0,5.0
49931,98.0,98.0
49932,91.0,91.0
49933,100.0,100.0
49934,83.0,83.0
49935,80.0,80.0
49936,75.0,75.0
49937,72.0,72.0
49938,60.0,60.0
49939,78.0,78.0
49940,94.0,94.0
49941,,60.013215859030836
49942,65.0,65.0
49943,92.0,92.0
49944,76.0,76.0
49945,72.0,72.0
49946,91.0,91.0
49947,98.0,98.0
49948,81.0,81.0
49949,90.0,90.0
49950,78.0,78.0
49951,,58.473509933774835
49952,90.0,90.0
49953,76.0,76.0
49954,63.0,63.0
49955,89.0,89.0
49956,33.0,33.0
49957,96.0,96.0
49958,92.0,92.0
49959,52.0,52.0
49960,28.0,28.0
49961,5.0,5.0
49962,87.0,87.0
49963,1.0,1.0
49964,,60.660377358490564
49965,54.0,54.0
49966,,64.35135135135135
49967,73.0,73.0
49968,84.0,84.0
49969,70.0,70.0
49970,31.0,31.0
49971,75.0,75.0
49972,100.0,100.0
49973,93.0,93.0
49974,72.0,72.0
49975,89.0,89.0
49976,100.0,100.0
49977,50.0,50.0
49978,95.0,95.0
49979,96.0,96.0
49980,86.0,86.0
49981,71.0,71.0
49982,92.0,92.0
49983,58.0,58.0
49984,3.0,3.0
49985,81.0,81.0
49986,3.0,3.0
49987,57.0,57.0
49988,65.0,65.0
49989,82.0,82.0
49990,60.0,60.0
49991,70.0,70.0
49992,1.0,1.0
49993,42.0,42.0
49994,100.0,100.0
49995,95.0,95.0
49996,40.0,40.0
49997,75.0,75.0
49998,46.0,46.0
49999,43.0,43.0
50000,55.0,55.0
50001,,58.578947368421055
50002,54.0,54.0
50003,40.0,40.0
50004,9.0,9.0
50005,48.0,48.0
50006,97.0,97.0
50007,,65.42222222222222
50008,96.0,96.0
50009,24.0,24.0
50010,24.0,24.0
50011,91.0,91.0
50012,83.0,83.0
50013,26.0,26.0
50014,68.0,68.0
50015,10.0,10.0
50016,33.0,33.0
50017,,53.371428571428574
50018,90.0,90.0
50019,58.0,58.0
50020,54.0,54.0
50021,80.0,80.0
50022,,57.55
50023,66.0,66.0
50024,77.0,77.0
50025,79.0,79.0
50026,83.0,83.0
50027,84.0,84.0
50028,69.0,69.0
50029,,61.2
50030,95.0,95.0
50031,85.0,85.0
50032,32.0,32.0
50033,87.0,87.0
50034,,58.473509933774835
50035,79.0,79.0
50036,75.0,75.0
50037,92.0,92.0
50038,64.0,64.0
50039,77.0,77.0
50040,54.0,54.0
50041,67.0,67.0
50042,31.0,31.0
50043,3.0,3.0
50044,,50.313131313131315
50045,5.0,5.0
50046,93.0,93.0
50047,88.0,88.0
50048,65.0,65.0
50049,99.0,99.0
50050,24.0,24.0
50051,1.0,1.0
50052,41.0,41.0
50053,63.0,63.0
50054,,58.5625
50055,16.0,16.0
50056,90.0,90.0
50057,22.0,22.0
50058,91.0,91.0
50059,,51.42553191489362
50060,90.0,90.0
50061,,50.313131313131315
50062,37.0,37.0
50063,42.0,42.0
50064,100.0,100.0
50065,44.0,44.0
50066,64.0,64.0
50067,,58.5625
50068,,58.0
50069,57.0,57.0
50070,,71.25806451612904
50071,99.0,99.0
50072,3.0,3.0
50073,40.0,40.0
50074,100.0,100.0
50075,22.0,22.0
50076,98.0,98.0
50077,72.0,72.0
50078,15.0,15.0
50079,,60.660377358490564
50080,6.0,6.0
50081,43.0,43.0
50082,79.0,79.0
50083,84.0,84.0
50084,95.0,95.0
50085,79.0,79.0
50086,73.0,73.0
50087,38.0,38.0
50088,81.0,81.0
50089,76.0,76.0
50090,,59.48837209302326
50091,45.0,45.0
50092,69.0,69.0
50093,29.0,29.0
50094,58.0,58.0
50095,1.0,1.0
50096,,60.013215859030836
50097,73.0,73.0
50098,58.0,58.0
50099,,66.54468085106383
50100,,60.648514851485146
50101,42.0,42.0
50102,76.0,76.0
50103,89.0,89.0
50104,56.0,56.0
50105,61.0,61.0
50106,100.0,100.0
50107,,58.0
50108,59.0,59.0
50109,,58.473509933774835
50110,62.0,62.0
50111,,74.75
50112,90.0,90.0
50113,,65.52830188679245
50114,97.0,97.0
50115,81.0,81.0
50116,95.0,95.0
50117,94.0,94.0
50118,100.0,100.0
50119,100.0,100.0
50120,,45.333333333333336
50121,99.0,99.0
50122,98.0,98.0
50123,68.0,68.0
50124,1.0,1.0
50125,61.0,61.0
50126,82.0,82.0
50127,96.0,96.0
50128,63.0,63.0
50129,74.0,74.0
50130,94.0,94.0
50131,,64.8796992481203
50132,16.0,16.0
50133,74.0,74.0
50134,88.0,88.0
50135,97.0,97.0
50136,1.0,1.0
50137,48.0,48.0
50138,82.0,82.0
50139,54.0,54.0
50140,24.0,24.0
50141,98.0,98.0
50142,100.0,100.0
50143,48.0,48.0
50144,93.0,93.0
50145,59.0,59.0
50146,82.0,82.0
50147,79.0,79.0
50148,72.0,72.0
50149,80.0,80.0
50150,86.0,86.0
50151,100.0,100.0
50152,100.0,100.0
50153,87.0,87.0
50154,100.0,100.0
50155,79.0,79.0
50156,92.0,92.0
50157,15.0,15.0
50158,98.0,98.0
50159,98.0,98.0
50160,64.0,64.0
50161,,61.91233766233766
50162,100.0,100.0
50163,93.0,93.0
50164,,59.48837209302326
50165,95.0,95.0
50166,67.0,67.0
50167,97.0,97.0
50168,60.0,60.0
50169,48.0,48.0
50170,99.0,99.0
50171,94.0,94.0
50172,94.0,94.0
50173,65.0,65.0
50174,48.0,48.0
50175,88.0,88.0
50176,61.0,61.0
50177,96.0,96.0
50178,98.0,98.0
50179,,65.21739130434783
50180,85.0,85.0
50181,92.0,92.0
50182,41.0,41.0
50183,80.0,80.0
50184,84.0,84.0
50185,95.0,95.0
50186,81.0,81.0
50187,50.0,50.0
50188,61.0,61.0
50189,100.0,100.0
50190,,71.25806451612904
50191,96.0,96.0
50192,100.0,100.0
50193,81.0,81.0
50194,67.0,67.0
50195,98.0,98.0
50196,100.0,100.0
50197,79.0,79.0
50198,11.0,11.0
50199,75.0,75.0
50200,,59.48837209302326
50201,100.0,100.0
50202,39.0,39.0
50203,90.0,90.0
50204,90.0,90.0
50205,4.0,4.0
50206,,60.83064516129032
50207,19.0,19.0
50208,,60.83064516129032
50209,56.0,56.0
50210,92.0,92.0
50211,30.0,30.0
50212,62.0,62.0
50213,,38.69047619047619
50214,100.0,100.0
50215,5.0,5.0
50216,82.0,82.0
50217,20.0,20.0
50218,69.0,69.0
50219,,57.55
50220,58.0,58.0
50221,21.0,21.0
50222,,60.013215859030836
50223,55.0,55.0
50224,80.0,80.0
50225,89.0,89.0
50226,48.0,48.0
50227,63.0,63.0
50228,98.0,98.0
50229,79.0,79.0
50230,100.0,100.0
50231,,58.93577981651376
50232,,50.578125
50233,61.0,61.0
50234,46.0,46.0
50235,55.0,55.0
50236,26.0,26.0
50237,100.0,100.0
50238,88.0,88.0
50239,16.0,16.0
50240,64.0,64.0
50241,,49.292682926829265
50242,66.0,66.0
50243,83.0,83.0
50244,34.0,34.0
50245,27.0,27.0
50246,54.0,54.0
50247,69.0,69.0
50248,28.0,28.0
50249,47.0,47.0
50250,59.0,59.0
50251,5.0,5.0
50252,82.0,82.0
50253,92.0,92.0
50254,17.0,17.0
50255,54.0,54.0
50256,80.0,80.0
50257,79.0,79.0
50258,77.0,77.0
50259,,36.824561403508774
50260,,65.52830188679245
50261,,65.50931677018633
50262,26.0,26.0
50263,,60.48888888888889
50264,,65.28571428571429
50265,,44.93650793650794
50266,72.0,72.0
50267,82.0,82.0
50268,45.0,45.0
50269,79.0,79.0
50270,,66.54468085106383
50271,92.0,92.0
50272,74.0,74.0
50273,66.0,66.0
50274,58.0,58.0
50275,,64.14084507042253
50276,73.0,73.0
50277,2.0,2.0
50278,,62.348591549295776
50279,,68.58333333333333
50280,100.0,100.0
50281,67.0,67.0
50282,88.0,88.0
50283,45.0,45.0
50284,1.0,1.0
50285,20.0,20.0
50286,,62.348591549295776
50287,,60.648514851485146
50288,,68.51685393258427
50289,,63.338235294117645
50290,,64.72222222222223
50291,94.0,94.0
50292,22.0,22.0
50293,84.0,84.0
50294,69.0,69.0
50295,,65.9367088607595
50296,70.0,70.0
50297,34.0,34.0
50298,55.0,55.0
50299,32.0,32.0
50300,81.0,81.0
50301,54.0,54.0
50302,100.0,100.0
50303,6.0,6.0
50304,14.0,14.0
50305,,60.648514851485146
50306,,61.91233766233766
50307,88.0,88.0
50308,1.0,1.0
50309,,58.93577981651376
50310,57.0,57.0
50311,51.0,51.0
50312,64.0,64.0
50313,98.0,98.0
50314,68.0,68.0
50315,,
50316,100.0,100.0
50317,1.0,1.0
50318,39.0,39.0
50319,,54.08527131782946
50320,98.0,98.0
50321,,73.38235294117646
50322,100.0,100.0
50323,100.0,100.0
50324,89.0,89.0
50325,86.0,86.0
50326,57.0,57.0
50327,89.0,89.0
50328,76.0,76.0
50329,,45.51063829787234
50330,76.0,76.0
50331,29.0,29.0
50332,42.0,42.0
50333,84.0,84.0
50334,19.0,19.0
50335,,65.10614525139665
50336,46.0,46.0
50337,,47.57446808510638
50338,7.0,7.0
50339,85.0,85.0
50340,54.0,54.0
50341,42.0,42.0
50342,21.0,21.0
50343,45.0,45.0
50344,51.0,51.0
50345,63.0,63.0
50346,45.0,45.0
50347,47.0,47.0
50348,80.0,80.0
50349,100.0,100.0
50350,74.0,74.0
50351,71.0,71.0
50352,36.0,36.0
50353,82.0,82.0
50354,,60.013215859030836
50355,70.0,70.0
50356,100.0,100.0
50357,100.0,100.0
50358,96.0,96.0
50359,100.0,100.0
50360,88.0,88.0
50361,50.0,50.0
50362,54.0,54.0
50363,,56.27
50364,100.0,100.0
50365,29.0,29.0
50366,100.0,100.0
50367,46.0,46.0
50368,4.0,4.0
50369,62.0,62.0
50370,70.0,70.0
50371,92.0,92.0
50372,50.0,50.0
50373,,60.83064516129032
50374,2.0,2.0
50375,15.0,15.0
50376,,62.348591549295776
50377,67.0,67.0
50378,29.0,29.0
50379,100.0,100.0
50380,40.0,40.0
50381,100.0,100.0
50382,87.0,87.0
50383,100.0,100.0
50384,100.0,100.0
50385,100.0,100.0
50386,100.0,100.0
50387,100.0,100.0
50388,,65.50931677018633
50389,70.0,70.0
50390,46.0,46.0
50391,68.0,68.0
50392,,60.013215859030836
50393,81.0,81.0
50394,22.0,22.0
50395,95.0,95.0
50396,57.0,57.0
50397,53.0,53.0
50398,100.0,100.0
50399,59.0,59.0
50400,,54.08527131782946
50401,70.0,70.0
50402,100.0,100.0
50403,,57.80487804878049
50404,79.0,79.0
50405,82.0,82.0
50406,82.0,82.0
50407,91.0,91.0
50408,96.0,96.0
50409,68.0,68.0
50410,56.0,56.0
50411,36.0,36.0
50412,100.0,100.0
50413,,50.313131313131315
50414,50.0,50.0
50415,45.0,45.0
50416,47.0,47.0
50417,,58.578947368421055
50418,97.0,97.0
50419,45.0,45.0
50420,34.0,34.0
50421,38.0,38.0
50422,,64.35135135135135
50423,64.0,64.0
50424,54.0,54.0
50425,17.0,17.0
50426,100.0,100.0
50427,12.0,12.0
50428,53.0,53.0
50429,51.0,51.0
50430,75.0,75.0
50431,57.0,57.0
50432,,
50433,,62.00766283524904
50434,100.0,100.0
50435,99.0,99.0
50436,100.0,100.0
50437,,47.57446808510638
50438,80.0,80.0
50439,89.0,89.0
50440,74.0,74.0
50441,50.0,50.0
50442,83.0,83.0
50443,,58.473509933774835
50444,9.0,9.0
50445,,61.91233766233766
50446,78.0,78.0
50447,89.0,89.0
50448,96.0,96.0
50449,,62.348591549295776
50450,5.0,5.0
50451,90.0,90.0
50452,100.0,100.0
50453,63.0,63.0
50454,91.0,91.0
50455,,60.35537190082645
50456,35.0,35.0
50457,54.0,54.0
50458,89.0,89.0
50459,59.0,59.0
50460,,49.91111111111111
50461,,60.013215859030836
50462,77.0,77.0
50463,1.0,1.0
50464,89.0,89.0
50465,39.0,39.0
50466,79.0,79.0
50467,53.0,53.0
50468,32.0,32.0
50469,50.0,50.0
50470,82.0,82.0
50471,60.0,60.0
50472,76.0,76.0
50473,6.0,6.0
50474,62.0,62.0
50475,77.0,77.0
50476,73.0,73.0
50477,54.0,54.0
50478,16.0,16.0
50479,60.0,60.0
50480,70.0,70.0
50481,53.0,53.0
50482,26.0,26.0
50483,35.0,35.0
50484,8.0,8.0
50485,33.0,33.0
50486,1.0,1.0
50487,4.0,4.0
50488,,40.375
50489,22.0,22.0
50490,44.0,44.0
50491,19.0,19.0
50492,69.0,69.0
50493,,61.58064516129032
50494,2.0,2.0
50495,77.0,77.0
50496,32.0,32.0
50497,94.0,94.0
50498,51.0,51.0
50499,47.0,47.0
50500,76.0,76.0
50501,16.0,16.0
50502,,50.313131313131315
50503,66.0,66.0
50504,63.0,63.0
50505,99.0,99.0
50506,,47.32258064516129
50507,61.0,61.0
50508,12.0,12.0
50509,8.0,8.0
50510,53.0,53.0
50511,20.0,20.0
50512,4.0,4.0
50513,11.0,11.0
50514,5.0,5.0
50515,,64.2375
50516,,61.91233766233766
50517,22.0,22.0
50518,,44.25555555555555
50519,99.0,99.0
50520,73.0,73.0
50521,82.0,82.0
50522,61.0,61.0
50523,40.0,40.0
50524,40.0,40.0
50525,37.0,37.0
50526,53.0,53.0
50527,54.0,54.0
50528,77.0,77.0
50529,66.0,66.0
50530,78.0,78.0
50531,44.0,44.0
50532,43.0,43.0
50533,61.0,61.0
50534,58.0,58.0
50535,,61.845238095238095
50536,90.0,90.0
50537,91.0,91.0
50538,28.0,28.0
50539,38.0,38.0
50540,90.0,90.0
50541,81.0,81.0
50542,5.0,5.0
50543,2.0,2.0
50544,36.0,36.0
50545,55.0,55.0
50546,,58.93577981651376
50547,21.0,21.0
50548,34.0,34.0
50549,64.0,64.0
50550,61.0,61.0
50551,95.0,95.0
50552,100.0,100.0
50553,,62.00766283524904
50554,85.0,85.0
50555,18.0,18.0
50556,19.0,19.0
50557,1.0,1.0
50558,37.0,37.0
50559,66.0,66.0
50560,67.0,67.0
50561,48.0,48.0
50562,100.0,100.0
50563,,52.1063829787234
50564,41.0,41.0
50565,45.0,45.0
50566,20.0,20.0
50567,31.0,31.0
50568,22.0,22.0
50569,26.0,26.0
50570,21.0,21.0
50571,8.0,8.0
50572,32.0,32.0
50573,29.0,29.0
50574,,64.72222222222223
50575,76.0,76.0
50576,76.0,76.0
50577,31.0,31.0
50578,8.0,8.0
50579,22.0,22.0
50580,28.0,28.0
50581,30.0,30.0
50582,18.0,18.0
50583,8.0,8.0
50584,27.0,27.0
50585,25.0,25.0
50586,92.0,92.0
50587,10.0,10.0
50588,36.0,36.0
50589,81.0,81.0
50590,50.0,50.0
50591,2.0,2.0
50592,64.0,64.0
50593,,67.38235294117646
50594,,49.292682926829265
50595,16.0,16.0
50596,93.0,93.0
50597,,71.7
50598,43.0,43.0
50599,27.0,27.0
50600,,61.91233766233766
50601,1.0,1.0
50602,90.0,90.0
50603,,59.48837209302326
50604,72.0,72.0
50605,,58.93577981651376
50606,1.0,1.0
50607,86.0,86.0
50608,28.0,28.0
50609,31.0,31.0
50610,10.0,10.0
50611,87.0,87.0
50612,90.0,90.0
50613,89.0,89.0
50614,83.0,83.0
50615,45.0,45.0
50616,97.0,97.0
50617,60.0,60.0
50618,11.0,11.0
50619,34.0,34.0
50620,,64.2375
50621,38.0,38.0
50622,11.0,11.0
50623,,58.5625
50624,59.0,59.0
50625,24.0,24.0
50626,,71.25806451612904
50627,12.0,12.0
50628,,60.648514851485146
50629,84.0,84.0
50630,,60.648514851485146
50631,93.0,93.0
50632,23.0,23.0
50633,93.0,93.0
50634,,60.013215859030836
50635,95.0,95.0
50636,73.0,73.0
50637,53.0,53.0
50638,3.0,3.0
50639,25.0,25.0
50640,41.0,41.0
50641,80.0,80.0
50642,69.0,69.0
50643,88.0,88.0
50644,74.0,74.0
50645,47.0,47.0
50646,,60.48888888888889
50647,32.0,32.0
50648,24.0,24.0
50649,69.0,69.0
50650,87.0,87.0
50651,,58.71875
50652,34.0,34.0
50653,8.0,8.0
50654,67.0,67.0
50655,1.0,1.0
50656,,60.648514851485146
50657,100.0,100.0
50658,21.0,21.0
50659,69.0,69.0
50660,95.0,95.0
50661,93.0,93.0
50662,98.0,98.0
50663,30.0,30.0
50664,24.0,24.0
50665,17.0,17.0
50666,43.0,43.0
50667,28.0,28.0
50668,19.0,19.0
50669,100.0,100.0
50670,3.0,3.0
50671,1.0,1.0
50672,40.0,40.0
